1.288972605012000084e+09,1.100000000000000000e+01,3.342000000000000082e+00,9.600000000000000200e-02,1.920498299999999992e+00,-6.161240000000000050e-01,2.330596330000000105e+00,4.420949460000000109e+00,-2.371036440000000134e+00
1.288972573615000010e+09,1.000000000000000000e+01,4.972999999999999865e+00,-5.800000000000000294e-02,1.302858000000000072e-01,2.257736200000000082e+00,-1.703688979999999908e+00,-8.511788099999999524e-01,-2.492233070000000161e+00
1.288972311526999950e+09,1.100000000000000000e+01,2.662999999999999812e+00,3.160000000000000031e-01,1.909898300000000049e+00,-1.400833199999999890e+00,-7.067036700000000060e-01,4.420949460000000109e+00,-2.371036440000000134e+00
1.288971890713999987e+09,7.000000000000000000e+00,2.677000000000000046e+00,-1.940000000000000058e-01,9.804317000000000171e-01,-4.992550800000000066e+00,1.448596329999999988e+00,1.776484060000000031e+00,-2.443863540000000167e+00
1.288972467683000088e+09,1.100000000000000000e+01,1.370000000000000107e+00,-5.320000000000000284e-01,3.015217600000000164e+00,-2.910214199999999973e+00,8.716963300000000192e-01,4.420949460000000109e+00,-2.371036440000000134e+00
1.288971865693000078e+09,1.300000000000000000e+01,5.520999999999999908e+00,-2.750000000000000222e-01,9.803739000000000203e-01,-4.992348800000000253e+00,1.448796329999999966e+00,3.079642569999999857e+00,2.494286099999999951e-01
1.288972289052999973e+09,1.000000000000000000e+01,2.628000000000000114e+00,-2.469999999999999973e-01,1.457222699999999982e+00,-1.253028000000000031e+00,-2.420288980000000034e+00,-8.511788099999999524e-01,-2.492233070000000161e+00
1.288972195391000032e+09,1.900000000000000000e+01,2.845000000000000195e+00,-2.020000000000000129e-01,5.029236999999999735e-01,3.816360200000000091e+00,6.782963300000000029e-01,2.965941980000000200e+00,5.095834459999999844e+00
1.288972767796999931e+09,1.500000000000000000e+01,1.997999999999999998e+00,-2.469999999999999973e-01,4.993022999999999767e-01,-1.121586100000000030e+00,2.652496329999999958e+00,-1.000154959999999926e+00,1.745377899999999982e-01
1.288973104823999882e+09,1.800000000000000000e+01,4.541999999999999815e+00,2.630000000000000115e-01,2.840870600000000135e+00,1.191004299999999905e+00,1.858396329999999930e+00,3.456155599999999883e-01,5.024333669999999863e+00
1.288972928289000034e+09,8.000000000000000000e+00,1.921000000000000041e+00,-1.799999999999999933e-01,4.003416099999999922e+00,-3.148127699999999862e+00,-1.181103669999999939e+00,4.423301430000000423e+00,-4.981703129999999646e+00
1.288972280707000017e+09,1.000000000000000000e+01,3.943000000000000060e+00,1.719999999999999862e-01,2.411937899999999857e+00,-4.425342999999999916e-01,-2.770988979999999824e+00,-8.511788099999999524e-01,-2.492233070000000161e+00
1.288971847931999922e+09,1.300000000000000000e+01,5.520999999999999908e+00,-2.730000000000000204e-01,9.803908999999999541e-01,-4.992460000000000342e+00,1.448596329999999988e+00,3.079642569999999857e+00,2.494286099999999951e-01
1.288972176394999981e+09,1.900000000000000000e+01,4.626999999999999780e+00,-5.150000000000000133e-01,-5.010073000000000443e-01,1.165792799999999962e+00,1.210796329999999976e+00,2.965941980000000200e+00,5.095834459999999844e+00
1.288971920216000080e+09,1.200000000000000000e+01,3.971000000000000085e+00,5.110000000000000098e-01,2.474722600000000217e+00,-3.722639099999999868e+00,6.069963299999999728e-01,4.349244780000000254e+00,2.544476199999999855e-01
1.288972163581000090e+09,1.500000000000000000e+01,1.318999999999999950e+00,-1.089999999999999997e-01,2.227010000000000101e-02,-5.547739999999999894e-01,2.594696330000000106e+00,-1.000154959999999926e+00,1.745377899999999982e-01
1.288971957313999891e+09,1.900000000000000000e+01,3.862999999999999989e+00,-1.290000000000000036e-01,3.427407999999999788e+00,1.306098299999999934e+00,1.806096329999999917e+00,2.965941980000000200e+00,5.095834459999999844e+00
1.288971864338999987e+09,1.200000000000000000e+01,5.631999999999999673e+00,-4.709999999999999742e-01,9.803374999999999728e-01,-4.992337199999999697e+00,1.448396330000000010e+00,4.349244780000000254e+00,2.544476199999999855e-01
1.288972359177999973e+09,8.000000000000000000e+00,3.862999999999999989e+00,4.149999999999999800e-01,4.162906000000000106e-01,-4.251235000000000319e+00,-6.286036699999999477e-01,4.423301430000000423e+00,-4.981703129999999646e+00
1.288972571864000082e+09,1.400000000000000000e+01,2.375000000000000000e+00,2.610000000000000098e-01,1.739717000000000069e-01,2.518428300000000064e+00,-1.714288980000000073e+00,4.670283399999999863e-01,1.851188900000000082e-01
1.288972589071000099e+09,1.000000000000000000e+01,2.523000000000000131e+00,-2.560000000000000053e-01,-2.532150000000000234e-01,-4.343349999999999989e-02,-1.557303670000000029e+00,-8.511788099999999524e-01,-2.492233070000000161e+00
1.288971969361999989e+09,1.900000000000000000e+01,2.036999999999999922e+00,-2.369999999999999885e-01,3.005957099999999826e+00,3.081156099999999842e+00,1.864696329999999902e+00,2.965941980000000200e+00,5.095834459999999844e+00
1.288971978723000050e+09,1.600000000000000000e+01,1.320999999999999952e+00,2.680000000000000160e-01,2.070298199999999866e+00,3.437909499999999952e+00,-2.812288979999999938e+00,9.995387900000000103e-01,2.726073079999999926e+00
1.288972399164000034e+09,1.200000000000000000e+01,3.761000000000000121e+00,3.880000000000000115e-01,2.316880999999999968e+00,-3.083874799999999805e+00,6.198963299999999954e-01,4.349244780000000254e+00,2.544476199999999855e-01
1.288972841674000025e+09,1.100000000000000000e+01,6.261000000000000121e+00,1.390000000000000124e-01,2.159585600000000216e+00,3.198854100000000145e+00,1.057096330000000028e+00,4.420949460000000109e+00,-2.371036440000000134e+00
1.288971879589999914e+09,1.300000000000000000e+01,5.520999999999999908e+00,-2.760000000000000231e-01,9.803553000000000406e-01,-4.992495700000000092e+00,1.448696329999999977e+00,3.079642569999999857e+00,2.494286099999999951e-01
1.288972162269000053e+09,1.500000000000000000e+01,1.489999999999999991e+00,-1.869999999999999996e-01,1.974444999999999950e-01,-6.347983999999999849e-01,2.708096330000000052e+00,-1.000154959999999926e+00,1.745377899999999982e-01
1.288972010747999907e+09,1.400000000000000000e+01,1.062000000000000055e+00,3.689999999999999947e-01,-2.812063000000000201e-01,9.186876999999999960e-01,-1.124003670000000010e+00,4.670283399999999863e-01,1.851188900000000082e-01
1.288972341608000040e+09,9.000000000000000000e+00,2.392999999999999794e+00,-2.010000000000000120e-01,1.663751500000000050e+00,-4.934292700000000309e+00,-2.891088980000000142e+00,-6.876804300000000092e-01,-5.110147170000000294e+00
1.288972192486000061e+09,1.800000000000000000e+01,1.465000000000000080e+00,4.400000000000000022e-01,5.029236999999999735e-01,3.816360200000000091e+00,6.782963300000000029e-01,3.456155599999999883e-01,5.024333669999999863e+00
1.288972169006000042e+09,1.700000000000000000e+01,2.810999999999999943e+00,1.449999999999999900e-01,-1.713997999999999911e-01,1.948388000000000064e-01,1.724996329999999967e+00,-1.041516419999999998e+00,2.800209849999999889e+00
1.288971930803999901e+09,2.000000000000000000e+01,5.631999999999999673e+00,-3.899999999999999994e-02,3.515906100000000034e+00,-2.639023700000000083e+00,1.444496329999999995e+00,4.305629259999999903e+00,2.866632989999999825e+00
1.288972361617000103e+09,8.000000000000000000e+00,3.528999999999999915e+00,4.580000000000000182e-01,7.168223000000000233e-01,-4.465108500000000369e+00,-6.274036699999999689e-01,4.423301430000000423e+00,-4.981703129999999646e+00
1.288972858809999943e+09,1.200000000000000000e+01,1.342999999999999972e+00,-1.019999999999999934e-01,3.659781699999999915e+00,1.121899399999999991e+00,1.243396329999999939e+00,4.349244780000000254e+00,2.544476199999999855e-01
1.288972961704999924e+09,1.000000000000000000e+01,3.971000000000000085e+00,2.730000000000000204e-01,2.818296000000000134e+00,-9.563452000000000064e-01,-3.066588980000000131e+00,-8.511788099999999524e-01,-2.492233070000000161e+00
1.288972031266000032e+09,1.100000000000000000e+01,2.915000000000000036e+00,-2.650000000000000133e-01,1.877920299999999987e+00,-9.330671000000000381e-01,-2.658036699999999919e-01,4.420949460000000109e+00,-2.371036440000000134e+00
1.288972201502000093e+09,1.900000000000000000e+01,1.868000000000000105e+00,4.400000000000000022e-01,1.913151800000000069e+00,4.223054199999999980e+00,3.096330000000000002e-03,2.965941980000000200e+00,5.095834459999999844e+00
1.288972824819999933e+09,1.900000000000000000e+01,2.495999999999999996e+00,2.129999999999999949e-01,7.285247000000000250e-01,4.124666099999999780e+00,1.599963299999999922e-01,2.965941980000000200e+00,5.095834459999999844e+00
1.288972400503999949e+09,1.200000000000000000e+01,3.560000000000000053e+00,4.109999999999999765e-01,2.483458300000000119e+00,-2.967952599999999830e+00,6.248963299999999998e-01,4.349244780000000254e+00,2.544476199999999855e-01
1.288972964561000109e+09,1.000000000000000000e+01,3.544000000000000039e+00,3.140000000000000013e-01,2.388298900000000113e+00,-9.975408000000000053e-01,-3.054488979999999909e+00,-8.511788099999999524e-01,-2.492233070000000161e+00
1.288972647332000017e+09,1.100000000000000000e+01,2.420999999999999819e+00,5.360000000000000320e-01,2.497531400000000179e+00,-4.087234699999999776e+00,2.237296329999999944e+00,4.420949460000000109e+00,-2.371036440000000134e+00
1.288972711473999977e+09,1.500000000000000000e+01,3.673000000000000043e+00,4.560000000000000164e-01,2.222167699999999968e+00,-2.032954399999999939e+00,2.052896329999999825e+00,-1.000154959999999926e+00,1.745377899999999982e-01
1.288972627480999947e+09,9.000000000000000000e+00,3.061999999999999833e+00,1.140000000000000041e-01,1.459178599999999992e+00,-3.239302900000000207e+00,-4.630036699999999783e-01,-6.876804300000000092e-01,-5.110147170000000294e+00
1.288972065030999899e+09,9.000000000000000000e+00,2.020999999999999908e+00,1.489999999999999936e-01,1.170743000000000061e-01,-3.327472499999999833e+00,-2.160988979999999948e+00,-6.876804300000000092e-01,-5.110147170000000294e+00
1.288973075200000048e+09,2.000000000000000000e+01,5.520999999999999908e+00,-2.159999999999999976e-01,3.378944300000000123e+00,-2.662928500000000032e+00,1.598796330000000099e+00,4.305629259999999903e+00,2.866632989999999825e+00
1.288973079404999971e+09,1.300000000000000000e+01,2.371999999999999886e+00,7.299999999999999545e-02,3.360939300000000074e+00,-2.026894799999999996e+00,1.605996329999999972e+00,3.079642569999999857e+00,2.494286099999999951e-01
1.288971894920000076e+09,1.200000000000000000e+01,5.631999999999999673e+00,-4.709999999999999742e-01,9.804032999999999776e-01,-4.992548000000000208e+00,1.448696329999999977e+00,4.349244780000000254e+00,2.544476199999999855e-01
1.288972921299000025e+09,8.000000000000000000e+00,2.838000000000000078e+00,-2.929999999999999827e-01,3.465127299999999799e+00,-2.248887799999999881e+00,-9.693036699999999506e-01,4.423301430000000423e+00,-4.981703129999999646e+00
1.288973067138000011e+09,8.000000000000000000e+00,2.161000000000000032e+00,-4.299999999999999933e-01,2.884939500000000212e+00,-3.282124000000000041e+00,-4.148036700000000132e-01,4.423301430000000423e+00,-4.981703129999999646e+00
1.288972694835999966e+09,8.000000000000000000e+00,3.111000000000000210e+00,4.900000000000000189e-02,3.031435099999999938e+00,-2.309117899999999945e+00,-1.217703669999999905e+00,4.423301430000000423e+00,-4.981703129999999646e+00
1.288972292716000080e+09,1.500000000000000000e+01,2.416999999999999815e+00,-4.580000000000000182e-01,1.020321699999999998e+00,-1.507676299999999969e+00,2.870196330000000184e+00,-1.000154959999999926e+00,1.745377899999999982e-01
1.288972224773000002e+09,1.300000000000000000e+01,1.999000000000000110e+00,2.190000000000000002e-01,3.173787799999999937e+00,2.164185799999999826e+00,-1.850188979999999983e+00,3.079642569999999857e+00,2.494286099999999951e-01
1.288972149994999886e+09,1.500000000000000000e+01,3.257000000000000117e+00,5.600000000000000117e-02,1.827501299999999995e+00,-1.261692100000000094e+00,2.584896329999999853e+00,-1.000154959999999926e+00,1.745377899999999982e-01
1.288972453332000017e+09,7.000000000000000000e+00,1.671999999999999931e+00,1.739999999999999880e-01,1.482371000000000105e+00,-4.032742599999999733e+00,1.185396330000000109e+00,1.776484060000000031e+00,-2.443863540000000167e+00
1.288971843174999952e+09,1.300000000000000000e+01,5.520999999999999908e+00,-2.740000000000000213e-01,9.803990999999999678e-01,-4.992354500000000250e+00,1.448596329999999988e+00,3.079642569999999857e+00,2.494286099999999951e-01
1.288972079154999971e+09,8.000000000000000000e+00,3.266000000000000014e+00,-5.299999999999999850e-02,1.278895799999999916e+00,-4.516851199999999622e+00,-1.160036700000000032e-01,4.423301430000000423e+00,-4.981703129999999646e+00
1.288973128058000088e+09,1.700000000000000000e+01,2.265000000000000124e+00,2.899999999999999800e-01,1.000151900000000094e+00,3.730376699999999879e+00,-2.987088979999999783e+00,-1.041516419999999998e+00,2.800209849999999889e+00
1.288972380395999908e+09,9.000000000000000000e+00,1.461999999999999966e+00,1.859999999999999987e-01,6.702738000000000307e-01,-4.751656500000000172e+00,-3.129988979999999810e+00,-6.876804300000000092e-01,-5.110147170000000294e+00
1.288971983634000063e+09,1.700000000000000000e+01,2.637999999999999901e+00,3.970000000000000195e-01,1.625930300000000051e+00,3.385399000000000047e+00,2.943296329999999905e+00,-1.041516419999999998e+00,2.800209849999999889e+00
1.288972679573999882e+09,1.200000000000000000e+01,2.016999999999999904e+00,-4.269999999999999907e-01,2.544277399999999911e+00,-8.933197000000000498e-01,9.670963299999999485e-01,4.349244780000000254e+00,2.544476199999999855e-01
1.288972300904000044e+09,1.300000000000000000e+01,2.781000000000000139e+00,1.390000000000000124e-01,5.918987999999999472e-01,-8.164445999999999648e-01,2.367963299999999993e-01,3.079642569999999857e+00,2.494286099999999951e-01
1.288972214385999918e+09,1.200000000000000000e+01,3.732000000000000206e+00,-3.699999999999999817e-02,2.926973600000000175e+00,3.614920800000000156e+00,-1.168403670000000005e+00,4.349244780000000254e+00,2.544476199999999855e-01
1.288973164678999901e+09,1.200000000000000000e+01,2.931000000000000050e+00,5.280000000000000249e-01,1.245404799999999979e+00,-7.247660000000000213e-01,-2.265036699999999903e-01,4.349244780000000254e+00,2.544476199999999855e-01
1.288972845426000118e+09,1.100000000000000000e+01,5.413999999999999702e+00,-3.479999999999999760e-01,2.408739000000000186e+00,2.687478299999999987e+00,1.518496330000000061e+00,4.420949460000000109e+00,-2.371036440000000134e+00
1.288972812579999924e+09,1.900000000000000000e+01,3.971000000000000085e+00,8.000000000000000167e-02,4.965117000000000003e-01,3.302797800000000006e+00,1.418696329999999950e+00,2.965941980000000200e+00,5.095834459999999844e+00
1.288972844115000010e+09,1.200000000000000000e+01,3.291999999999999815e+00,4.179999999999999827e-01,2.229388800000000170e+00,2.834489500000000106e+00,1.042996330000000027e+00,4.349244780000000254e+00,2.544476199999999855e-01
1.288972877210000038e+09,1.000000000000000000e+01,3.971000000000000085e+00,1.029999999999999943e-01,2.340900500000000051e+00,-5.942304000000000475e-01,-6.299036700000000266e-01,-8.511788099999999524e-01,-2.492233070000000161e+00
1.288972493809000015e+09,2.000000000000000000e+01,2.807999999999999829e+00,1.400000000000000133e-01,3.597914700000000021e+00,2.144567000000000001e-01,1.166296329999999992e+00,4.305629259999999903e+00,2.866632989999999825e+00
1.288971937648999929e+09,1.300000000000000000e+01,1.903000000000000025e+00,4.020000000000000240e-01,3.645055600000000062e+00,-1.610629000000000088e+00,1.455996330000000061e+00,3.079642569999999857e+00,2.494286099999999951e-01
1.288972674892999887e+09,1.300000000000000000e+01,1.707999999999999963e+00,-5.090000000000000080e-01,2.582385700000000117e+00,-1.376405199999999995e+00,-2.358688980000000157e+00,3.079642569999999857e+00,2.494286099999999951e-01
1.288972584647000074e+09,1.000000000000000000e+01,3.325000000000000178e+00,-6.500000000000000222e-02,-1.462365999999999944e-01,6.092874999999999819e-01,-1.699488979999999927e+00,-8.511788099999999524e-01,-2.492233070000000161e+00
1.288972387302000046e+09,1.200000000000000000e+01,5.520999999999999908e+00,2.550000000000000044e-01,8.456443999999999628e-01,-4.115708399999999934e+00,6.224963300000000421e-01,4.349244780000000254e+00,2.544476199999999855e-01
1.288973133473999977e+09,1.400000000000000000e+01,2.976999999999999869e+00,3.200000000000000067e-02,7.312283000000000532e-01,3.061121899999999840e+00,-1.767688979999999965e+00,4.670283399999999863e-01,1.851188900000000082e-01
1.288971860338000059e+09,1.300000000000000000e+01,5.520999999999999908e+00,-2.740000000000000213e-01,9.803939000000000403e-01,-4.992520500000000361e+00,1.449096329999999933e+00,3.079642569999999857e+00,2.494286099999999951e-01
1.288971859894000053e+09,1.300000000000000000e+01,5.520999999999999908e+00,-2.760000000000000231e-01,9.804123000000000143e-01,-4.992476400000000147e+00,1.448896329999999955e+00,3.079642569999999857e+00,2.494286099999999951e-01
1.288972500628999949e+09,1.900000000000000000e+01,4.716999999999999638e+00,5.600000000000000117e-02,3.649164499999999922e+00,5.387338000000000404e-01,1.632696329999999918e+00,2.965941980000000200e+00,5.095834459999999844e+00
1.288972627918999910e+09,9.000000000000000000e+00,3.003000000000000114e+00,1.170000000000000068e-01,1.402518300000000107e+00,-3.273273300000000052e+00,-4.675036699999999823e-01,-6.876804300000000092e-01,-5.110147170000000294e+00
1.288973101390000105e+09,1.600000000000000000e+01,2.560999999999999943e+00,-4.929999999999999938e-01,3.075088200000000160e+00,7.853236000000000105e-01,2.845996330000000185e+00,9.995387900000000103e-01,2.726073079999999926e+00
1.288972776371999979e+09,1.600000000000000000e+01,3.495000000000000107e+00,1.429999999999999882e-01,1.549327000000000065e-01,-6.084079999999999488e-01,1.155496330000000071e+00,9.995387900000000103e-01,2.726073079999999926e+00
1.288971879147000074e+09,1.300000000000000000e+01,5.520999999999999908e+00,-2.760000000000000231e-01,9.804194999999999993e-01,-4.992477300000000007e+00,1.448696329999999977e+00,3.079642569999999857e+00,2.494286099999999951e-01
1.288972313762000084e+09,1.100000000000000000e+01,2.330000000000000071e+00,3.659999999999999920e-01,2.164206599999999980e+00,-1.622891199999999978e+00,-7.077036700000000069e-01,4.420949460000000109e+00,-2.371036440000000134e+00
1.288972693516000032e+09,8.000000000000000000e+00,3.317000000000000171e+00,4.299999999999999656e-02,2.953391700000000064e+00,-2.124545499999999976e+00,-1.232003670000000106e+00,4.423301430000000423e+00,-4.981703129999999646e+00
1.288971919773000002e+09,1.100000000000000000e+01,2.504999999999999893e+00,-1.200000000000000025e-02,2.420454799999999906e+00,-3.758888199999999902e+00,6.084963300000000297e-01,4.420949460000000109e+00,-2.371036440000000134e+00
1.288972819407999992e+09,1.800000000000000000e+01,1.661000000000000032e+00,1.260000000000000009e-01,5.041816000000000075e-01,3.450636999999999954e+00,1.447496330000000109e+00,3.456155599999999883e-01,5.024333669999999863e+00
1.288972902607000113e+09,1.300000000000000000e+01,2.033999999999999808e+00,4.620000000000000218e-01,1.289557599999999971e+00,-9.614483000000000334e-01,1.029963299999999971e-01,3.079642569999999857e+00,2.494286099999999951e-01
1.288972660387000084e+09,1.300000000000000000e+01,3.528999999999999915e+00,2.149999999999999967e-01,3.492247400000000113e+00,-3.091110899999999884e+00,-2.817188980000000065e+00,3.079642569999999857e+00,2.494286099999999951e-01
1.288973105267999887e+09,1.900000000000000000e+01,3.712000000000000188e+00,-3.509999999999999787e-01,2.823083500000000079e+00,1.254317300000000079e+00,1.874696329999999911e+00,2.965941980000000200e+00,5.095834459999999844e+00
1.288972175098999977e+09,1.800000000000000000e+01,4.219999999999999751e+00,-1.000000000000000021e-02,-5.321219000000000365e-01,9.806846000000000174e-01,1.337896329999999967e+00,3.456155599999999883e-01,5.024333669999999863e+00
1.288972313984999895e+09,1.100000000000000000e+01,2.290999999999999925e+00,3.699999999999999956e-01,2.189331699999999881e+00,-1.644695000000000018e+00,-7.108036699999999986e-01,4.420949460000000109e+00,-2.371036440000000134e+00
1.288972670993999958e+09,1.400000000000000000e+01,3.325000000000000178e+00,-2.599999999999999881e-02,2.752039200000000019e+00,-1.864787600000000101e+00,-1.753388979999999986e+00,4.670283399999999863e-01,1.851188900000000082e-01
